Topzrt.com (中融投),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit","Topzrt.com is a financial services platform primarily focused on personal P2P investments.
","[('Website', 'https://www.topzrt.com'), ('Weibo', 'http://weibo.com/topzrt'), ('Wechat', 'topzrt'), ('ITjuzi', 'http://www.itjuzi.com/company/42800')]",11 to 50,2014-12-01,Series A,0,2016-07-21
iServe Financial,India,Pune,Financial tech,consumer-lending,"Lending, loans, and credit","iServe Financial is a financial products distributor in India focused on serving Individuals, SMEs, and corporate customers.","[('LinkedIn', 'https://www.linkedin.com/company/iserve-financial-private-limited'), ('Facebook', 'https://www.facebook.com/iservefinancial.co'), ('Website', 'http://www.iservefinancial.com'), ('Twitter', 'https://twitter.com/iserveFinancial'), ('Google+', 'https://plus.google.com/+iserveFinancialPune'), ('CrunchBase', 'https://www.crunchbase.com/organization/iserve-financial'), ('AngelList', 'https://angel.co/iserve-financial-private-limited')]",201 to 500,2014-07-08,Seed,0,2016-07-20
Nongfadai.com (农发贷),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit",Nongfadai.com (农发贷) is an internet finance platform for agriculture in China. Nongfadai.com (农发贷) is committed to solve financing difficulties to meet the funding gap in the development of modern agriculture.,"[('Website', 'https://www.nongfadai.com'), ('Weibo', 'http://weibo.com/nongjinquan'), ('iOS App', 'https://itunes.apple.com/mo/app/nong-fa-dai/id1027197919'), ('Wechat', 'nongfadai'), ('ITjuzi', 'http://www.itjuzi.com/company/21378')]",51 to 200,2015-03-01,Bridge,13900000,2016-03-18
Tax2win,India,Jaipur,Financial tech,financial-administration,Financial accounting and admin,Tax2win offers customers a one-stop-shop for anything and everything related to taxation on a single platform.,"[('CrunchBase', 'https://www.crunchbase.com/organization/tax2win'), ('Twitter', 'https://twitter.com/tax2win'), ('LinkedIn', 'https://www.linkedin.com/company/tax2win'), ('Website', 'https://tax2win.in'), ('Facebook', 'https://www.facebook.com/tax2win')]",51 to 200,2015-02-01,Seed,900000,2016-07-19
Deal4Loans,India,Noida,Financial tech,financial-product-comparison,Financial product comparison,Deal4Loans is an online comparison platform for retail loans in India.,"[('LinkedIn', 'https://www.linkedin.com/company/deal4loans'), ('CrunchBase', 'https://www.crunchbase.com/organization/deal4loans'), ('Twitter', 'https://twitter.com/deal4loans'), ('Facebook', 'https://www.facebook.com/deal4loans'), ('Website', 'http://www.deal4loans.com')]",51 to 200,2009-01-01,Series A,15000000,2016-07-19
Pandai.cn (盼贷网),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Pandai.cn (盼贷网) is a peer-to-peer lending platform that connects borrowers with lenders through a robust credit risk management system.,"[('Wechat', 'pandai-cn'), ('Weibo', 'http://weibo.com/pandaip2p'), ('LinkedIn', 'https://www.linkedin.com/company/pandai-cn'), ('AngelList', 'https://angel.co/pandai'), ('CrunchBase', 'https://www.crunchbase.com/organization/pandai'), ('Facebook', 'https://www.facebook.com/Pandaicn'), ('Website', 'http://www.pandai.cn'), ('ITjuzi', 'http://itjuzi.com/company/3452'), ('iOS App', 'https://itunes.apple.com/cn/app/pan-dai-li-cai/id1034169170')]",51 to 200,2011-07-01,Series A,0,2016-07-18
Touché,Singapore,Singapore,Financial tech,mobile-payments,Payments and remittance,"Touché provides a biometric-based solution that delivers highly secure, convenient, and personalized payment experiences at the tap of two fingers.","[('Facebook', 'https://www.facebook.com/gotouche'), ('CrunchBase', 'https://www.crunchbase.com/organization/touch%C3%A9'), ('LinkedIn', 'https://www.linkedin.com/company/2285155'), ('Website', 'http://gotouche.com'), ('Twitter', 'https://twitter.com/gotouchego'), ('Video', 'http://youtube.com/watch?v=YnO44E0RN3s&feature=share'), ('iOS App', 'https://appsto.re/sg/pUJWgb.i')]",11 to 50,2014-07-01,Seed,2000000,2016-07-15
Creditexchange,India,Bangalore,Financial tech,consumer-lending,"Lending, loans, and credit",Creditexchange is India’s hybrid digital personal loans platform and institutional marketplace.,"[('LinkedIn', 'https://www.linkedin.com/company/creditexchange'), ('Twitter', 'https://twitter.com/creditexindia'), ('Website', 'http://www.creditexchange.in/')]",2 to 10,2015-01-01,Seed,500000,2016-07-15
BankerBay Technologies,India,Bangalore,Financial tech,investments,Investment tools and platforms,BankerBay is a premium investment banking platform that connects qualified corporate deals with institutional providers of capital around the world.,"[('Website', 'https://www.bankerbay.com'), ('AngelList', 'https://angel.co/bankerbay'), ('Facebook', 'https://www.facebook.com/bankerbayny'), ('LinkedIn', 'https://www.linkedin.com/company/2810608'), ('CrunchBase', 'https://www.crunchbase.com/organization/bankerbay-technologies-2'), ('Twitter', 'https://twitter.com/BankerBay')]",11 to 50,2012-11-17,Seed,2000000,2015-06-25
Youduo App(有多),China,Hangzhou,Financial tech,investments,Investment tools and platforms,Youduo App is an asset management tool that helps arrange various financial platforms and gives investment advice.,"[('Website', 'http://www.youduoapp.com'), ('ITjuzi', 'http://www.itjuzi.com/company/42288'), ('Wechat', 'youduoapp2016')]",11 to 50,2015-10-01,Seed,0,2016-07-14
ininal,Turkey,Istanbul,Financial tech,mobile-payments,Payments and remittance,ininal is the ﬁrst player in Turkey to develop a nationwide sales program for general purpose reloadable prepaid cards at retail stores. ininal prepaid card program focuses on incentive-based e-commerce merchant ecosystem and retail card distribution model.,"[('Android App', 'https://play.google.com/store/apps/details?id=com.ininal.wallet'), ('Twitter', 'https://twitter.com/ininal'), ('iOS App', 'https://itunes.apple.com/tr/app/ininal-cuzdan/id1029026167'), ('Website', 'http://ininal.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/ininal#/entity'), ('LinkedIn', 'https://www.linkedin.com/company/ininal'), ('Facebook', 'https://www.facebook.com/ininalkart')]",11 to 50,2012-12-12,M&A,0,2016-07-12
Taohulu.cn (淘葫芦),China,Chongqing,Financial tech,investments,Investment tools and platforms,Taohulu.cn is a private equity investment platform.,"[('iOS App', 'https://itunes.apple.com/us/app/tao-hu-lu-jin-rong/id1025616416'), ('Website', 'http://www.taohulu.cn'), ('ITjuzi', 'http://www.itjuzi.com/company/41967'), ('Wechat', '淘葫芦APP')]",11 to 50,2013-08-01,Series A,1870000,2016-07-04
KarloCompare,Pakistan,Karachi,Financial tech,financial-product-comparison,Financial product comparison,"KarloCompare is a personal finance comparison platform for credit cards, personal loans, auto loans, travel and auto insurance, and broadband connections.","[('AngelList', 'https://angel.co/karlocompare-com-pk'), ('Video', 'https://www.youtube.com/watch?v=Ar0sajQPqP0'), ('Website', 'http://www.karlocompare.com.pk'), ('Twitter', 'https://twitter.com/karlocompare'), ('Blog', 'https://www.karlocompare.com.pk/blog'), ('LinkedIn', 'https://www.linkedin.com/company/karlocompare-com-pk'), ('Facebook', 'https://www.facebook.com/karlocompare.com.pk'), ('Google+', 'https://plus.google.com/109620043446097045215/posts'), ('CrunchBase', 'https://www.crunchbase.com/organization/karlo-compare')]",2 to 10,2015-01-01,Seed,0,2016-07-01
WealthTrust (Wealthee),India,Mumbai,Financial tech,investments,Investment tools and platforms,"Previously known as Wealthee, WealthTrust is India's first zero commission wealth management app.","[('Facebook', 'https://www.facebook.com/WealthTrust'), ('CrunchBase', 'https://www.crunchbase.com/organization/wealthtrust'), ('LinkedIn', 'https://www.linkedin.com/company/wealthtrust-india'), ('Website', 'https://www.wealthtrust.in'), ('Android App', 'https://play.google.com/store/apps/details?id=com.app.wealthee'), ('Twitter', 'https://twitter.com/wealthtrust')]",2 to 10,2015-09-01,Seed,0,2016-07-01
Scripbox,India,Bangalore,Financial tech,investments,Investment tools and platforms,Scripbox offers a curated basket of pre-selected mutual funds and an easy one-click method of investing in them.,"[('LinkedIn', 'https://www.linkedin.com/company/scripbox'), ('AngelList', 'https://angel.co/scripbox-com'), ('CrunchBase', 'https://www.crunchbase.com/organization/scripbox'), ('Website', 'https://scripbox.com'), ('Facebook', 'https://www.facebook.com/scripbox'), ('Twitter', 'https://twitter.com/scripbox')]",51 to 200,2012-01-10,Series B,0,2016-06-30
Futuready,Indonesia,Jakarta,Financial tech,insurance-tech-insurtech,Insurance tech,Futuready is an online insurance broker that connects customers with the best insurance products in Indonesia.,"[('Facebook', 'https://www.facebook.com/id.futuready'), ('Twitter', 'https://twitter.com/futureadyid'), ('Video', 'https://www.youtube.com/channel/UCu_EpT_koEIABOvMveEwRBA'), ('Website', 'https://www.futuready.com'), ('LinkedIn', 'https://www.linkedin.com/company/futuready-insurance-broker'), ('AngelList', 'https://angel.co/projects/182659-futuready?src=user_profile')]",11 to 50,2011-01-01,Series B,0,2016-06-29
Hello Tax,India,New Delhi,Financial tech,financial-administration,Financial accounting and admin,"Hello Tax simplifies the process of tax return filing process and empowering income taxpayers with a mobile app that is intuitive, affordable, and easy to access without compromising the laid laws at the same time.","[('Website', 'http://www.hellotax.co.in'), ('Twitter', 'https://twitter.com/HelloTaxIndia'), ('LinkedIn', 'https://www.linkedin.com/company/hello-tax'), ('CrunchBase', 'https://www.crunchbase.com/organization/hello-tax'), ('Android App', 'https://play.google.com/store/apps/details?id=com.iTechflock.hellotax&hl=en'), ('Facebook', 'https://www.facebook.com/HelloTaxIndia'), ('iOS App', 'https://itunes.apple.com/in/app/hellotax/id1032810482?mt=8')]",11 to 50,2015-07-12,Seed,294000,2016-06-28
Dai.Kesucorp.Com (可溯贷),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit","Dai.Kesucorp.Com is an internet banking, investment, and lending startup.","[('iOS App', 'https://itunes.apple.com/us/app/ke-su-dai-li-cai-gao-shou/id984476659?mt=8'), ('Website', 'https://dai.kesucorp.com/'), ('Wechat', 'kesudai'), ('ITjuzi', 'http://www.itjuzi.com/company/14118'), ('Weibo', 'http://weibo.com/kesudai'), ('LinkedIn', 'https://www.linkedin.com/company/6656702')]",11 to 50,2014-03-01,Series A,22600000,2016-06-28
Yrw.com (有融网),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",Yrw.com is a third party loan transaction and information platform.,"[('Wechat', 'yourong_weixin'), ('LinkedIn', 'https://www.linkedin.com/company/6659323'), ('iOS App', 'https://itunes.apple.com/us/app/you-rong-wang-quan-tou-ming/id996844386'), ('Website', 'https://www.yrw.com'), ('ITjuzi', 'http://www.itjuzi.com/company/16867'), ('Weibo', 'http://www.weibo.com/u/5248978316')]",51 to 200,2014-10-01,Series A,7520000,2016-06-28
Chuanglitou.com (创利投金服),China,Beijing,Financial tech,mobile-payments,Payments and remittance,Chuanglitou.com is an internet finance transaction services platform.,"[('Weibo', 'http://www.weibo.com/u/5572908822'), ('Wechat', 'clt4008902226'), ('ITjuzi', 'http://www.itjuzi.com/company/21681'), ('Website', 'http://www.chuanglitou.com')]",11 to 50,2014-07-01,Series A,4520000,2016-06-28
Detivo,Philippines,Manila,Financial tech,mobile-payments,Payments and remittance,"Detivo is a mobile, tablet, and desktop POS system for restaurants.","[('Facebook', 'https://www.facebook.com/Detivo-1552492564980589'), ('Website', 'http://detivo.com')]",0,,Seed,25000,2016-06-27
LoanSolutions.ph,Philippines,Cebu,Financial tech,consumer-lending,"Lending, loans, and credit","LoanSolutions.ph is a company based in Cebu, Philippines that offers fast and easy access to credit for the different financial needs of Filipinos.","[('CrunchBase', 'https://www.crunchbase.com/organization/loansolutions-ph'), ('Facebook', 'https://www.facebook.com/LoanSolutionsPH'), ('Twitter', 'https://twitter.com/loansolutionsph'), ('LinkedIn', 'https://www.linkedin.com/company/loansolutions-ph'), ('AngelList', 'https://angel.co/loansolutions'), ('Website', 'https://www.loansolutions.ph')]",11 to 50,2014-01-24,Seed,0,2016-06-27
PromisePay,Australia,Melbourne,Financial tech,mobile-payments,Payments and remittance,PromisePay is a powerful payments engine custom built for marketplaces to generate revenue and exceed growth targets.,"[('Facebook', 'https://www.facebook.com/promisepay'), ('AngelList', 'https://angel.co/promisepay'), ('CrunchBase', 'https://www.crunchbase.com/organization/promisepay'), ('LinkedIn', 'https://www.linkedin.com/company/3313967'), ('Website', 'http://promisepay.com'), ('Twitter', 'https://twitter.com/@promisepay')]",11 to 50,2013-06-23,Series A,10316000,2016-06-15
Waddle,Australia,New South Wales,Financial tech,consumer-lending,"Lending, loans, and credit",Waddle is an Australian-based lending software that makes business lending effortless and more affordable.,"[('Website', 'https://www.waddle.com.au'), ('LinkedIn', 'https://www.linkedin.com/company/waddle---australia'), ('CrunchBase', 'https://www.crunchbase.com/organization/waddle-2'), ('Twitter', 'https://twitter.com/getwaddle'), ('Facebook', 'https://www.facebook.com/gowaddle')]",2 to 10,2014-01-01,Debt,22141000,2016-06-22
Gladiris Technologies (SpiderG),India,Pune,Financial tech,financial-administration,Financial accounting and admin,"SpiderG is a software for small and medium businesses to do easy book-keeping, manage expense records, create electronic networks between their vendors and customers, manage receivables and payables, manage leave and payroll, access various reports and get connected to various financial institutions for collateral free loans.","[('CrunchBase', 'https://www.crunchbase.com/organization/gladiris-technologies'), ('LinkedIn', 'https://www.linkedin.com/company/SpiderGApp'), ('Website', 'https://www.spiderg.com'), ('Facebook', 'https://www.facebook.com/SpiderGApp')]",11 to 50,2015-01-01,Seed,0,2016-06-22
ShuaShua (刷刷手环),China,Beijing,Financial tech,mobile-payments,Payments and remittance,ShuaShua is a wearable smart bracelet that supports mobile payments.,"[('Website', 'http://www.ishuashua.com'), ('Weibo', 'http://www.weibo.com/u/3779805077'), ('iOS App', 'https://itunes.apple.com/us/app/shua-shua-shou-huan/id893553343'), ('Wechat', 'shuashuahuan'), ('ITjuzi', 'http://www.itjuzi.com/company/17954')]",11 to 50,2012-01-01,Series B,3040000,2016-06-21
Caijin.com (财鲸科技),China,Beijing,Financial tech,investments,Investment tools and platforms,Caijin.com is a smart overseas investment platform for Chinese investors.,"[('Weibo', 'http://weibo.com/Caigin'), ('Website', 'http://www.caigin.com'), ('ITjuzi', 'http://www.itjuzi.com/company/27956'), ('Wechat', 'Caigin'), ('iOS App', 'https://itunes.apple.com/cn/app/cai-jing-hai-wai-zi-chan-zhi/id1073810369')]",11 to 50,2015-08-01,Bridge,10000000,2016-06-17
ClearTax,India,Bangalore,Financial tech,financial-administration,Financial accounting and admin,"ClearTax offers taxation and financial solutions to individuals, businesses, organizations, chartered accountants in India.","[('Website', 'http://cleartax.in'), ('CrunchBase', 'http://www.crunchbase.com/organization/clearscape'), ('Facebook', 'https://facebook.com/clearTax'), ('LinkedIn', 'https://www.linkedin.com/company/cleartaxindia'), ('Twitter', 'https://twitter.com/clearTax_in')]",11 to 50,2010-01-16,Early Stage,0,2015-10-02
Yinpiao.com (银票网),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Yinpiao.com is a new peer-to-bank internet finance investment services startup.,"[('iOS App', 'https://itunes.apple.com/us/app/yin-piao-wang/id955365234'), ('Website', 'https://www.yinpiao.com'), ('Wechat', 'yinpiaowang8'), ('Weibo', 'http://www.weibo.com/u/5078169078'), ('ITjuzi', 'http://www.itjuzi.com/company/18044')]",51 to 200,2014-10-01,Series A,10000000,2015-05-15
Marketlend,Australia,Sydney,Financial tech,consumer-lending,"Lending, loans, and credit",Marketlend is an Australia-based peer-to-peer trade credit platform. They offer a dynamic new way for creditworthy borrowers and professional investors to connect with better returns and lower cost.,"[('Blog', 'https://www.marketlend.com.au/blog'), ('Facebook', 'https://www.facebook.com/marketlend'), ('Twitter', 'https://twitter.com/Marketlend_'), ('CrunchBase', 'https://www.crunchbase.com/organization/marketlend'), ('Video', 'https://www.youtube.com/channel/UCwmhhqsIuQ8J7YNhCg-Ihmg'), ('Website', 'https://www.marketlend.com.au'), ('LinkedIn', 'https://www.linkedin.com/company/marketlend')]",11 to 50,2014-12-01,Seed,1000000,2016-06-15
Valiant,Australia,Surry Hills,Financial tech,financial-product-comparison,Financial product comparison,"Valiant is a free service that matches businesses with the best loan provider dedicated to Australian businesses.

","[('AngelList', 'https://angel.co/valiant-finance'), ('CrunchBase', 'https://www.crunchbase.com/organization/valiant-finance'), ('LinkedIn', 'https://www.linkedin.com/company/valiant-finance'), ('Website', 'https://valiant.finance'), ('Twitter', 'https://twitter.com/valiantfinance'), ('Facebook', 'https://www.facebook.com/valiantfinance')]",11 to 50,2015-11-01,Seed,800000,2016-06-14
Kuchi Inc (hiHedge),"Taiwan, Republic Of China",Taipei,Financial tech,investments,Investment tools and platforms,"Kuchi Inc develops hiHedge, an AI-driven trading strategies that constantly learn and generate trading strategies to advance your investment goals.","[('Facebook', 'https://www.facebook.com/hihedge'), ('Blog', 'http://kuchi.tw/wordpress'), ('LinkedIn', 'https://www.linkedin.com/company/kuchi-inc-'), ('Website', 'https://www.hihedge.com')]",2 to 10,2012-01-01,Seed,25000,2016-06-13
WeBank (微众银行),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit","WeBank is a private online financial services platform that provides consumers with shopping, travel, and other consumer financial services.","[('iOS App', 'https://itunes.apple.com/us/app/wei-zhong-yin-xing/id994103968'), ('ITjuzi', 'http://www.itjuzi.com/company/16575'), ('Wechat', '微众银行'), ('Weibo', 'http://weibo.com/u/5476981955'), ('Website', 'http://www.webank.com')]",51 to 200,2014-10-01,Series A,180000000,2016-06-13
SunTime (朝阳永续),China,Shanghai,Financial tech,investments,Investment tools and platforms,SunTime is a China securities industry big data-based profit forecaster.,"[('iOS App', 'https://itunes.apple.com/cn/developer/chao-yang-yong-xu/id509860059'), ('Wechat', 'Go-goal-com'), ('ITjuzi', 'http://www.itjuzi.com/company/18007'), ('Website', 'http://www.go-goal.com/'), ('Weibo', 'http://weibo.com/p/1006065865678392?is_hot=1')]",201 to 500,2003-10-01,Series A,3810000,2016-06-10
Satoshi Citadel Industries (SCI),Philippines,None,Financial tech,mobile-payments,Payments and remittance,"Satoshi Citadel Industries is a financial technology company building the blockchain ecosystem in the Philippines. SCI has developed products across several financial services including remittance, payment processing, investments, and mobile money.","[('AngelList', 'https://angel.co/satoshi-citadel-industries'), ('LinkedIn', 'https://www.linkedin.com/company/satoshi-citadel-ventures'), ('Website', 'http://www.sci.ph'), ('Facebook', 'https://www.facebook.com/satoshicitadel'), ('Twitter', 'https://twitter.com/satoshi_citadel')]",11 to 50,2014-01-01,Seed,100000,2015-05-13
ePaylater,India,Mumbai,Financial tech,mobile-payments,Payments and remittance,ePaylater is a startup that lets customers make purchases and gives them 14 days to figure out if they want to pay for their items.,"[('CrunchBase', 'https://www.crunchbase.com/organization/epaylater-in'), ('Website', 'http://www.epaylater.in')]",2 to 10,2015-12-01,Seed,2000000,2016-06-09
Jingbei Finance (京北金融),China,Beijing,Financial tech,investments,Investment tools and platforms,Jingbei Finance is China's internet finance solutions provider.,"[('Website', 'http://www.jingbei.com.cn'), ('Weibo', 'http://weibo.com/u/5643621952'), ('Wechat', '京北金融'), ('ITjuzi', 'http://www.itjuzi.com/company/20971')]",51 to 200,2014-04-01,Series A,4570000,2016-06-06
Ycd360.com (易港金融),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",Ycd360.com is a professional automotive internet financial service company which has grown into a well-known car loan lending platform in China.,"[('Wechat', 'ycd671571'), ('ITjuzi', 'http://www.itjuzi.com/company/28651'), ('Website', 'https://www.ycd360.com'), ('iOS App', 'https://itunes.apple.com/cn/app/yi-gang-jin-rong/id1062767351')]",51 to 200,2014-11-01,Series A,9140000,2016-06-05
Pinjam.co.id,Indonesia,Jakarta,Financial tech,consumer-lending,"Lending, loans, and credit",Pinjam.co.id is a technology company which provides an online platform for pawnshops.,"[('Facebook', 'https://www.facebook.com/Pinjam.ID'), ('Website', 'http://pinjam.co.id'), ('LinkedIn', 'https://www.linkedin.com/company/pinjam-indonesia'), ('Twitter', 'https://twitter.com/pinjamindonesia'), ('CrunchBase', 'https://www.crunchbase.com/organization/pinjam')]",51 to 200,2015-04-14,Series A,0,2016-06-03
Tuandai.com (团贷网) (Tuandaiwang),China,None,Financial tech,consumer-lending,"Lending, loans, and credit",Tuandai.com is a network lending information intermediary service platform focusing on helping small and micro enterprises.,"[('iOS App', 'https://itunes.apple.com/app/id796440356'), ('ITjuzi', 'http://itjuzi.com/company/6454'), ('Wechat', 'tuandaiwang'), ('Website', 'http://www.tuandai.com/'), ('Weibo', 'http://weibo.com/u/2822510745')]",1001 to 5000,2011-08-01,Series C,57000000,2016-06-03
Tapp Commerce,Finland,None,Financial tech,mobile-payments,Payments and remittance,Tapp Commerce provides an innovative peer-to-peer commerce exchange network which allows people without bank accounts or credit cards to locate the mobile point of sales in order to pay for goods and services via mobile.,"[('Twitter', 'https://twitter.com/TappCommerce'), ('Facebook', 'https://www.facebook.com/TappCommerce/?fref=ts'), ('LinkedIn', 'https://www.linkedin.com/company/tappcommerce'), ('Android App', 'https://play.google.com/store/apps/details?id=com.tappcommerce.tappmarket&hl=en'), ('Website', 'https://www.tappcommerce.com'), ('AngelList', 'https://angel.co/tapp-commerce-philippines'), ('CrunchBase', 'https://www.crunchbase.com/organization/tapp-commerce')]",51 to 200,,Unspecified Stage,8820000,2016-06-01
Credit Mavin (Piggipo),Thailand,None,Financial tech,financial-administration,Financial accounting and admin,One App for All Credit Cards. We help people manage their credit card. We dominated Thailand market.,"[('LinkedIn', 'https://www.linkedin.com/company/piggipo'), ('Facebook', 'https://www.facebook.com/piggipo'), ('CrunchBase', 'https://www.crunchbase.com/organization/piggipo'), ('Twitter', 'https://twitter.com/Piggipo_apps'), ('iOS App', 'https://itunes.apple.com/th/app/piggipo/id739358942'), ('Android App', 'https://play.google.com/store/apps/details?id=com.neversitup.piggipo'), ('AngelList', 'https://angel.co/neversitup-co-ltd'), ('Website', 'http://www.piggipo.com/en')]",2 to 10,2013-01-01,Seed,0,2014-05-28
Kikka Capital,Australia,Perth,Financial tech,consumer-lending,"Lending, loans, and credit",Kikka Capital builds a technology that allows us to look into a company’s credit future and offers small businesses fast access to working capital to continue so they can breathe easy and get the funds they need to grow.,"[('LinkedIn', 'https://www.linkedin.com/company/kikka-capital'), ('Facebook', 'https://www.facebook.com/KikkaCapital'), ('Blog', 'https://www.kikka.com.au/blog'), ('CrunchBase', 'https://www.crunchbase.com/organization/kikka-capital'), ('Twitter', 'https://twitter.com/kikkacapital'), ('Website', 'https://www.kikka.com.au')]",11 to 50,2015-01-01,Bridge,2000000,2016-05-31
Qiangxianpai.com (抢先拍),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit","Qiangxianpai.com low price real estate online transaction platform that also provides legal advice,loan application etc. services.","[('ITjuzi', 'http://www.itjuzi.com/company/35495'), ('Website', 'http://www.qiangxianpai.com/'), ('Weibo', 'http://www.weibo.com/u/5688764501'), ('iOS App', 'https://itunes.apple.com/us/app/qiang-xian-pai-ling-xian-bu/id1068135130'), ('Wechat', 'qiangxianpai001')]",11 to 50,2015-04-01,Bridge,0,2016-05-30
Flh001.com (福利金融),China,Guangzhou,Financial tech,financial-administration,Financial accounting and admin,Flh001.com is a financial services and support provider for employees of highly-regarded companies.,"[('Website', 'http://www.flh001.com/'), ('Wechat', 'fulijinrong'), ('ITjuzi', 'http://www.itjuzi.com/company/34316'), ('iOS App', 'https://itunes.apple.com/us/app/fu-li-jin-rong/id1064397397'), ('Weibo', 'http://weibo.com/fulijinrong')]",11 to 50,2015-08-01,Bridge,1220000,2016-05-27
Chainlab,Israel,Tel Aviv-Yafo,Financial tech,financial-exchanges,Financial exchanges,ChainLab is a startup that brings the blockchain and smart contracts revolution to the mainstream.,"[('CrunchBase', 'https://www.crunchbase.com/organization/chainlab'), ('LinkedIn', 'https://www.linkedin.com/company/10375361'), ('Facebook', 'https://www.facebook.com/WingsDAO/'), ('Website', 'http://www.chainlab.net'), ('Twitter', 'https://twitter.com/wingsplatform')]",2 to 10,2016-01-01,Seed,0,2016-05-26
Wukongbao (悟空保),China,Beijing,Financial tech,insurance-tech-insurtech,Insurance tech,Wukongbao is an online custom insurance services provider.,"[('Website', 'http://www.wkbins.com'), ('Weibo', 'http://www.weibo.com/u/5675930400'), ('ITjuzi', 'http://www.itjuzi.com/company/27910'), ('Wechat', 'iwukongbao')]",11 to 50,2015-08-01,Seed,2290000,2015-10-11
Goalwise,India,Bangalore,Financial tech,investments,Investment tools and platforms,"Goalwise is India's fully managed online mutual fund investment platform to help people set, track, and achieve financial goals like retirement, child's education, etc.","[('Facebook', 'https://www.facebook.com/goalwise'), ('LinkedIn', 'https://www.linkedin.com/company/goalwise'), ('AngelList', 'https://angel.co/alphafront'), ('CrunchBase', 'https://www.crunchbase.com/organization/goalwise'), ('Twitter', 'https://twitter.com/goalwise'), ('Website', 'https://www.goalwise.com')]",2 to 10,2015-04-01,Seed,1000000,2016-05-26
Blizzardfund.com (暴雪金融),China,Shanghai,Financial tech,investments,Investment tools and platforms,Blizzard is a non-performing asset security investment and financing services platform.,"[('Weibo', 'http://weibo.com/u/5838642887'), ('Wechat', 'blizzardfund'), ('ITjuzi', 'http://www.itjuzi.com/company/35475'), ('Website', 'http://www.blizzardfund.com')]",201 to 500,2014-08-01,Bridge,0,2016-05-26
Invest.com,Cyprus,Nicosia,Financial tech,investments,Investment tools and platforms,"Invest.com give everyone access to alternative investments which offer market protection, high return potential and the opportunity to diversify investment portfolios in a safe environment.","[('Website', 'https://www.invest.com'), ('LinkedIn', 'https://www.linkedin.com/company/9382825'), ('Facebook', 'https://www.facebook.com/investdotcom')]",51 to 200,2014-12-01,Series A,20000000,2016-05-25
CloudWell,Bangladesh,Dhaka,Financial tech,mobile-payments,Payments and remittance,"CloudWell is an application service provider, working for multiple verticals with a special concentration in payments sector.","[('Website', 'http://www.cloudwell.co'), ('CrunchBase', 'https://www.crunchbase.com/organization/cloudwell'), ('Facebook', 'https://www.facebook.com/cloudwell.co')]",11 to 50,2012-11-01,Series A,2000000,2016-05-24
Weidai (微贷网),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit","Weidai (微贷网) is an internet auto finance company that creates a standardized development model for the vertical market of car loans, providing one-stop financial services for small and medium-sized enterprises and individual users.","[('CrunchBase', 'https://www.crunchbase.com/organization/weidai#/entity'), ('iOS App', 'https://itunes.apple.com/us/app/wei-dai-wang/id958846995'), ('ITjuzi', 'http://itjuzi.com/company/4028'), ('Website', 'http://www.weidai.com.cn'), ('Wechat', 'wd5_weidai'), ('Weibo', 'http://weibo.com/weidaiwang')]",501 to 1000,2011-07-08,Series A,15700000,2014-06-18
EthisCrowd,Singapore,Singapore,Financial tech,investments,Investment tools and platforms,Club Ethis is a Shari'ah compliant private investment/crowdfunding club.,"[('Website', 'http://ethiscrowd.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/ethiscrowd'), ('LinkedIn', 'https://www.linkedin.com/company/ethis'), ('Facebook', 'https://www.facebook.com/EthisCrowd'), ('Twitter', 'https://twitter.com/ethiscrowd')]",2 to 10,2014-03-10,Seed,363000,2016-05-23
Qigehulu.com (葫芦金融),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Qigehulu.com (葫芦金融) is an internet wealth management platform in China focusing on auto finance and bulk financial services.,"[('iOS App', 'https://itunes.apple.com/us/app/id993068156'), ('Wechat', 'qigehulu2014'), ('Website', 'https://www.qigehulu.com'), ('ITjuzi', 'http://www.itjuzi.com/company/35189')]",11 to 50,2015-02-01,Bridge,0,2016-05-16
BeeCloud (比可科技),China,Suzhou,Financial tech,mobile-payments,Payments and remittance,BeeCloud is a mobile payment service provider,"[('iOS App', 'https://itunes.apple.com/cn/developer/beecloud-co.-ltd/id1061850154'), ('Weibo', 'http://weibo.com/beecloud'), ('Website', 'https://beecloud.cn'), ('ITjuzi', 'http://www.itjuzi.com/company/20367'), ('Wechat', 'beecloudpay')]",51 to 200,2014-06-01,Bridge,1540000,2016-05-12
